Term 1,Term 2,Term 3,frequency of trigram,frequency of context (bigram Term1 + Term2),probability of trigram
<s>,Pus,hice,1,4,0.25
Pus,hice,lo,1,1,1.0
hice,lo,que,1,1,1.0
lo,que,me,1,12,0.08333333333333333
que,me,dijo,1,6,0.16666666666666666
me,dijo,la,1,1,1.0
dijo,la,profa,1,1,1.0
la,profa,con,1,1,1.0
profa,con,la,1,1,1.0
con,la,formula,1,8,0.125
la,formula,</s>,1,1,1.0
formula,</s>,<s>,1,1,1.0
<s>,Y,estabamos,1,33,0.030303030303030304
Y,estabamos,asignando,1,1,1.0
estabamos,asignando,el,1,1,1.0
asignando,el,coeficiente,1,1,1.0
el,coeficiente,al,1,2,0.5
coeficiente,al,intercepto,1,1,1.0
al,intercepto,y,1,1,1.0
intercepto,y,al,1,1,1.0
y,al,reves,1,2,0.5
al,reves,</s>,1,1,1.0
reves,</s>,<s>,1,1,1.0
Ya,ando,en,1,3,0.3333333333333333
ando,en,casa,1,3,0.3333333333333333
en,casa,recuperándome,1,2,0.5
casa,recuperándome,</s>,1,1,1.0
recuperándome,</s>,<s>,1,1,1.0
<s>,La,anestesia,1,4,0.25
La,anestesia,si,1,1,1.0
anestesia,si,me,1,1,1.0
si,me,dolió,1,7,0.14285714285714285
me,dolió,un,1,1,1.0
dolió,un,buen,1,1,1.0
un,buen,</s>,1,1,1.0
buen,</s>,<s>,1,1,1.0
<s>,Me,pusieron,1,12,0.08333333333333333
Me,pusieron,la,1,1,1.0
pusieron,la,que,1,1,1.0
la,que,le,1,3,0.3333333333333333
que,le,ponen,1,5,0.2
le,ponen,a,1,1,1.0
ponen,a,las,1,1,1.0
a,las,embarazadas,1,28,0.03571428571428571
las,embarazadas,</s>,1,1,1.0
embarazadas,</s>,<s>,1,1,1.0
Y,pues,ahorita,1,2,0.5
pues,ahorita,la,1,1,1.0
ahorita,la,rodilla,1,2,0.5
la,rodilla,anda,1,1,1.0
rodilla,anda,toda,1,1,1.0
anda,toda,"hinchada,",1,1,1.0
toda,"hinchada,",pero,1,1,1.0
"hinchada,",pero,ahí,1,1,1.0
pero,ahí,la,1,2,0.5
ahí,la,llevo,1,1,1.0
Si,"profesora,",ya,1,13,0.07692307692307693
"profesora,",ya,para,1,4,0.25
ya,para,la,1,2,0.5
para,la,presentación,1,4,0.25
la,presentación,de,1,1,1.0
presentación,de,tt,1,1,1.0
de,tt,estaré,1,1,1.0
tt,estaré,por,1,1,1.0
estaré,por,alla,1,1,1.0
por,alla,</s>,1,2,0.5
alla,</s>,<s>,1,1,1.0
</s>,<s>,Seguimos,1,1592,0.000628140703517588
<s>,Seguimos,en,1,1,1.0
Seguimos,en,"contacto,",1,1,1.0
en,"contacto,",que,1,1,1.0
"contacto,",que,se,1,1,1.0
que,se,mejor,1,8,0.125
se,mejor,su,1,1,1.0
mejor,su,hija,1,1,1.0
su,hija,</s>,1,1,1.0
hija,</s>,<s>,1,1,1.0
</s>,<s>,Recuperense,1,1592,0.000628140703517588
<s>,Recuperense,pronto,1,1,1.0
Recuperense,pronto,profesora,1,1,1.0
pronto,profesora,</s>,1,1,1.0
"profesora,",yo,prefiero,1,4,0.25
yo,prefiero,a,1,1,1.0
prefiero,a,las,1,1,1.0
No,se,los,1,6,0.16666666666666666
se,los,demás,1,4,0.25
los,demás,</s>,1,2,0.5
demás,</s>,<s>,1,1,1.0
Vale,"profesora,",para,1,18,0.05555555555555555
"profesora,",para,tomarlo,1,1,1.0
para,tomarlo,en,1,1,1.0
tomarlo,en,cuenta,1,1,1.0
en,cuenta,</s>,1,1,1.0
cuenta,</s>,<s>,1,1,1.0
Hola,"profesora,","bien,",1,11,0.09090909090909091
"profesora,","bien,",ya,1,1,1.0
"bien,",ya,empezando,1,1,1.0
ya,empezando,a,1,1,1.0
empezando,a,caminar,1,1,1.0
a,caminar,</s>,1,1,1.0
<s>,"Si,",sin,1,56,0.017857142857142856
"Si,",sin,problema,1,1,1.0
Si,"profesora,",ahi,1,13,0.07692307692307693
"profesora,",ahi,la,1,1,1.0
ahi,la,"llevo,",1,2,0.5
la,"llevo,",ya,1,1,1.0
"llevo,",ya,en,1,1,1.0
ya,en,un,1,1,1.0
en,un,mes,1,3,0.3333333333333333
un,mes,yo,1,1,1.0
mes,yo,creo,1,1,1.0
yo,creo,andare,1,5,0.2
creo,andare,por,1,1,1.0
andare,por,alla,1,1,1.0
por,alla,buscando,1,2,0.5
alla,buscando,firmas,1,1,1.0
buscando,firmas,para,1,1,1.0
firmas,para,mis,1,1,1.0
para,mis,reportes,1,2,0.5
mis,reportes,de,1,2,0.5
reportes,de,servicio,1,1,1.0
Hola,"profesora,",todo,1,11,0.09090909090909091
"profesora,",todo,"bien,",1,1,1.0
todo,"bien,",usted,1,1,1.0
"bien,",usted,como,1,1,1.0
usted,como,esta?,1,1,1.0
como,esta?,</s>,1,1,1.0
<s>,Yo,el,1,20,0.05
Yo,el,día,1,1,1.0
día,de,hoy,1,10,0.1
de,hoy,no,1,1,1.0
hoy,no,puedo,1,1,1.0
no,puedo,"profesora,",1,5,0.2
puedo,"profesora,",podría,1,1,1.0
"profesora,",podría,el,1,1,1.0
podría,el,dia,1,1,1.0
Vale,"profesora,",todos,1,18,0.05555555555555555
"profesora,",todos,podemos,1,1,1.0
todos,podemos,a,1,1,1.0
podemos,a,esa,1,1,1.0
esa,hora,</s>,1,3,0.3333333333333333
<s>,Ya,implemente,1,78,0.01282051282051282
Ya,implemente,el,1,1,1.0
implemente,el,filtro,1,1,1.0
el,filtro,de,1,1,1.0
filtro,de,los,1,1,1.0
los,tipos,</s>,1,2,0.5
tipos,</s>,<s>,1,1,1.0
<s>,Yo,de,1,20,0.05
Yo,de,preferencia,1,1,1.0
de,preferencia,en,1,1,1.0
preferencia,en,la,1,1,1.0
en,la,mañana,1,23,0.043478260869565216
la,mañana,profesora,1,2,0.5
mañana,profesora,</s>,1,1,1.0
"Si,",ahorita,como,1,6,0.16666666666666666
ahorita,como,lo,1,1,1.0
como,lo,deje,1,3,0.3333333333333333
lo,deje,es,1,2,0.5
deje,es,que,1,1,1.0
es,que,cuando,1,10,0.1
que,cuando,abra,1,1,1.0
cuando,abra,el,1,1,1.0
abra,el,dataset,1,1,1.0
el,dataset,realice,1,1,1.0
dataset,realice,los,1,1,1.0
realice,los,mismos,1,1,1.0
los,mismos,filtrados,1,3,0.3333333333333333
mismos,filtrados,que,1,1,1.0
filtrados,que,"antes,",1,1,1.0
que,"antes,",y,1,1,1.0
"antes,",y,una,1,1,1.0
y,una,vez,1,1,1.0
vez,que,acabe,1,3,0.3333333333333333
que,acabe,seleccionar,1,1,1.0
acabe,seleccionar,con,1,1,1.0
seleccionar,con,que,1,1,1.0
con,que,tipo,1,1,1.0
que,tipo,quiere,1,1,1.0
tipo,quiere,trabajar,1,1,1.0
quiere,trabajar,</s>,1,1,1.0
<s>,"Si,",por,1,56,0.017857142857142856
"Si,",por,mi,1,1,1.0
por,mi,esta,1,2,0.5
mi,esta,bien,1,1,1.0
El,día,de,1,2,0.5
puedo,encontrar,profesora?,1,3,0.3333333333333333
encontrar,profesora?,</s>,1,1,1.0
<s>,Para,mis,1,13,0.07692307692307693
Para,mis,firma,1,1,1.0
mis,firma,de,1,1,1.0
firma,de,servicio,1,1,1.0
<s>,O,si,1,28,0.03571428571428571
O,si,"no,",1,1,1.0
si,"no,",me,1,1,1.0
"no,",me,doy,1,2,0.5
una,vuelta,el,1,3,0.3333333333333333
vuelta,el,viernes,1,1,1.0
el,viernes,mejor,1,2,0.5
viernes,mejor,</s>,1,1,1.0
A,las,8,1,2,0.5
Si,"profesora,",por,1,13,0.07692307692307693
"profesora,",por,favor,1,1,1.0
por,favor,</s>,1,2,0.5
favor,</s>,<s>,1,1,1.0
</s>,<s>,Peguele,1,1592,0.000628140703517588
<s>,Peguele,profesora,1,1,1.0
Peguele,profesora,</s>,1,1,1.0
<s>,Entonces,tenemos,1,10,0.1
Entonces,tenemos,reunión,1,1,1.0
tenemos,reunión,mañana,1,1,1.0
reunión,mañana,y,1,1,1.0
mañana,y,el,1,1,1.0
y,el,viernes,1,6,0.16666666666666666
el,viernes,profesora?,1,2,0.5
viernes,profesora?,</s>,1,1,1.0
<s>,Hoy,a,1,2,0.5
Hoy,a,penas,1,1,1.0
a,penas,voy,1,1,1.0
a,ver,como,1,7,0.14285714285714285
ver,como,lo,1,2,0.5
como,lo,implemento,1,3,0.3333333333333333
lo,implemento,profesora,1,2,0.5
implemento,profesora,</s>,1,1,1.0
<s>,Vas,@5215521890218,1,3,0.3333333333333333
Vas,@5215521890218,</s>,1,1,1.0
@5215521890218,</s>,<s>,1,1,1.0
<s>,Si,tengo,1,104,0.009615384615384616
Si,tengo,chance,1,1,1.0
tengo,chance,le,1,1,1.0
chance,le,echo,1,1,1.0
le,echo,un,1,1,1.0
un,ojo,profesora,1,2,0.5
ojo,profesora,</s>,1,1,1.0
que,hora,nos,1,9,0.1111111111111111
hora,nos,reuniremos,1,1,1.0
nos,reuniremos,hoy,1,2,0.5
reuniremos,hoy,profesora?,1,1,1.0
hoy,profesora?,</s>,1,1,1.0
<s>,Hola,profesora,1,15,0.06666666666666667
Hola,profesora,</s>,1,1,1.0
<s>,",",buena,1,4,0.25
",",buena,tarde,1,1,1.0
buena,tarde,</s>,1,1,1.0
<s>,Aqui,estan,1,4,0.25
Aqui,estan,los,1,1,1.0
estan,los,datasets,1,1,1.0
los,datasets,</s>,1,1,1.0
datasets,</s>,<s>,1,1,1.0
Este,es,el,1,2,0.5
es,el,diccionario,1,14,0.07142857142857142
el,diccionario,</s>,1,1,1.0
diccionario,</s>,<s>,1,1,1.0
</s>,<s>,tipos_descriptores,1,1592,0.000628140703517588
<s>,tipos_descriptores,=,1,1,1.0
tipos_descriptores,=,{,1,1,1.0
=,{,</s>,1,1,1.0
{,</s>,<s>,1,1,1.0
<s>,Una,duda,1,4,0.25
Una,duda,"profesora,",1,1,1.0
duda,"profesora,",en,1,1,1.0
"profesora,",en,nuestro,1,1,1.0
en,nuestro,"caso,",1,1,1.0
nuestro,"caso,",el,1,1,1.0
"caso,",el,numero,1,1,1.0
numero,de,"dimensiones,",1,3,0.3333333333333333
de,"dimensiones,",es,1,1,1.0
"dimensiones,",es,el,1,1,1.0
descriptores,seleccionados,o,1,2,0.5
seleccionados,o,el,1,1,1.0
o,el,numero,1,2,0.5
descriptores,seleccionados,+1,1,2,0.5
seleccionados,+1,</s>,1,1,1.0
+1,</s>,<s>,1,1,1.0
Creo,que,sin,1,5,0.2
que,sin,el,1,1,1.0
sin,el,+1,1,2,0.5
el,+1,verdad?,1,1,1.0
+1,verdad?,</s>,1,1,1.0
Ah,"si,",es,1,5,0.2
"si,",es,correcto,1,1,1.0
es,correcto,</s>,1,1,1.0
correcto,</s>,<s>,1,1,1.0
<s>,Que,sala,1,44,0.022727272727272728
Que,sala,es,1,1,1.0
sala,es,profesora?,1,1,1.0
es,profesora?,</s>,1,1,1.0
Si,"profesora,",sin,1,13,0.07692307692307693
"profesora,",sin,problema,1,1,1.0
Si,"profesora,",hice,1,13,0.07692307692307693
"profesora,",hice,todas,1,1,1.0
hice,todas,las,1,1,1.0
las,correcciones,de,1,3,0.3333333333333333
correcciones,de,la,1,1,1.0
de,la,interfa,1,13,0.07692307692307693
la,interfa,</s>,1,1,1.0
interfa,</s>,<s>,1,1,1.0
<s>,No,profesora,1,51,0.0196078431372549
No,profesora,</s>,1,1,1.0
<s>,Voy,profesora,1,13,0.07692307692307693
Voy,profesora,</s>,1,1,1.0
<s>,Para,cada,1,13,0.07692307692307693
Para,cada,"archivo,",1,1,1.0
cada,"archivo,",se,1,1,1.0
"archivo,",se,refiere,1,1,1.0
se,refiere,a,1,1,1.0
refiere,a,cada,1,1,1.0
a,cada,archivo,1,1,1.0
cada,archivo,de,1,1,1.0
archivo,de,los,1,1,1.0
los,tipos,verdad,1,2,0.5
tipos,verdad,profesora?,1,1,1.0
Ah,"si,",vale,1,5,0.2
"si,",vale,profesora,1,1,1.0
vale,profesora,</s>,1,2,0.5
En,el,punto,1,2,0.5
el,punto,"4,",1,2,0.5
punto,"4,",quier3,1,1,1.0
"4,",quier3,que,1,1,1.0
quier3,que,se,1,1,1.0
se,muestren,todas,1,2,0.5
muestren,todas,en,1,1,1.0
todas,en,la,1,1,1.0
en,la,"interfaz,",1,23,0.043478260869565216
la,"interfaz,",o,1,2,0.5
"interfaz,",o,en,1,1,1.0
o,en,la,1,2,0.5
en,la,interfaz,1,23,0.043478260869565216
la,interfaz,solo,1,2,0.5
interfaz,solo,"10,",1,1,1.0
solo,"10,",y,1,1,1.0
"10,",y,al,1,1,1.0
y,al,descargarse,1,2,0.5
al,descargarse,que,1,1,1.0
descargarse,que,se,1,1,1.0
se,muestren,todas?,1,2,0.5
muestren,todas?,</s>,1,1,1.0
todas?,</s>,<s>,1,1,1.0
<s>,Lo,implemento,1,12,0.08333333333333333
Lo,implemento,</s>,1,1,1.0
implemento,</s>,<s>,1,1,1.0
<s>,Que,tal,1,44,0.022727272727272728
Que,tal,"profesora,",1,1,1.0
tal,"profesora,",ya,1,1,1.0
"profesora,",ya,quedaron,1,4,0.25
ya,quedaron,los,1,1,1.0
quedaron,los,"cambios,",1,1,1.0
los,"cambios,",para,1,1,1.0
"cambios,",para,el,1,1,1.0
para,el,día,1,3,0.3333333333333333
de,mañana,ya,1,9,0.1111111111111111
mañana,ya,tengo,1,1,1.0
ya,tengo,las,1,1,1.0
tengo,las,capturas,1,1,1.0
las,capturas,de,1,1,1.0
capturas,de,los,1,1,1.0
de,los,19,1,8,0.125
los,19,</s>,1,1,1.0
19,</s>,<s>,1,1,1.0
</s>,<s>,Son,1,1592,0.000628140703517588
<s>,Son,todos,1,1,1.0
Son,todos,con,1,1,1.0
todos,con,los,1,2,0.5
con,los,3,1,3,0.3333333333333333
los,3,métodos?,1,9,0.1111111111111111
3,métodos?,</s>,1,1,1.0
métodos?,</s>,<s>,1,1,1.0
<s>,Solo,probé,1,3,0.3333333333333333
Solo,probé,este,1,1,1.0
probé,este,profesora,1,1,1.0
<s>,Pero,más,1,27,0.037037037037037035
Pero,más,tarde,1,1,1.0
más,tarde,pruebo,1,2,0.5
tarde,pruebo,"todos,",1,1,1.0
pruebo,"todos,",es,1,1,1.0
"todos,",es,que,1,1,1.0
que,no,ando,1,17,0.058823529411764705
no,ando,en,1,1,1.0
ando,en,mi,1,3,0.3333333333333333
mi,casa,</s>,1,2,0.5
</s>,<s>,Perdon,1,1592,0.000628140703517588
<s>,Perdon,por,1,1,1.0
Perdon,por,la,1,1,1.0
por,la,hora,1,3,0.3333333333333333
la,hora,jeje,1,5,0.2
hora,jeje,</s>,1,1,1.0
Hola,"profesora,",más,1,11,0.09090909090909091
"profesora,",más,tarde,1,1,1.0
más,tarde,se,1,2,0.5
tarde,se,los,1,1,1.0
se,los,mando,1,4,0.25
los,mando,</s>,1,1,1.0
mando,</s>,<s>,1,1,1.0
<s>,Me,parece,1,12,0.08333333333333333
Me,parece,que,1,1,1.0
parece,que,es,1,3,0.3333333333333333
que,es,este,1,6,0.16666666666666666
es,este,profesora,1,1,1.0
<s>,Ahi,la,1,3,0.3333333333333333
Ahi,la,llevamos,1,1,1.0
la,llevamos,profesora,1,1,1.0
llevamos,profesora,</s>,1,1,1.0
día,"profesora,",quería,1,9,0.1111111111111111
"profesora,",quería,preguntarle,1,1,1.0
quería,preguntarle,si,1,1,1.0
preguntarle,si,hay,1,1,1.0
si,hay,problema,1,2,0.5
hay,problema,que,1,1,1.0
problema,que,ya,1,1,1.0
que,ya,nos,1,9,0.1111111111111111
ya,nos,reunamos,1,3,0.3333333333333333
nos,reunamos,como,1,2,0.5
reunamos,como,a,1,1,1.0
a,las,9:20,1,28,0.03571428571428571
las,9:20,</s>,1,1,1.0
9:20,</s>,<s>,1,1,1.0
<s>,Porque,ya,1,12,0.08333333333333333
Porque,ya,entre,1,1,1.0
ya,entre,a,1,1,1.0
entre,a,otra,1,1,1.0
a,otra,chamba,1,1,1.0
otra,chamba,y,1,1,1.0
chamba,y,a,1,1,1.0
y,a,las,1,3,0.3333333333333333
a,las,8:30,1,28,0.03571428571428571
las,8:30,tengo,1,1,1.0
8:30,tengo,junta,1,1,1.0
tengo,junta,todos,1,1,1.0
junta,todos,los,1,1,1.0
todos,los,días,1,2,0.5
los,días,</s>,1,1,1.0
días,</s>,<s>,1,1,1.0
<s>,No,sea,1,51,0.0196078431372549
No,sea,chillon,1,1,1.0
sea,chillon,</s>,1,1,1.0
chillon,</s>,<s>,1,1,1.0
<s>,Hace,del,1,2,0.5
Hace,del,punto,1,1,1.0
del,punto,1,1,1,1.0
punto,1,al,1,1,1.0
1,al,punto,1,1,1.0
al,punto,4,1,1,1.0
punto,4,relacionado,1,1,1.0
4,relacionado,con,1,1,1.0
con,la,interfaz,1,8,0.125
la,interfaz,(El,1,2,0.5
interfaz,(El,punto,1,1,1.0
(El,punto,3,1,1,1.0
punto,3,y,1,1,1.0
3,y,4,1,1,1.0
y,4,van,1,1,1.0
4,van,de,1,1,1.0
van,de,la,1,1,1.0
de,la,mano).,1,13,0.07692307692307693
la,mano).,</s>,1,1,1.0
mano).,</s>,<s>,1,1,1.0
</s>,<s>,Puntos,1,1592,0.000628140703517588
<s>,Puntos,"5,6",1,1,1.0
Puntos,"5,6",y,1,1,1.0
"5,6",y,7,1,1,1.0
y,7,de,1,1,1.0
7,de,lo,1,1,1.0
de,lo,relacionado,1,3,0.3333333333333333
lo,relacionado,con,1,1,1.0
con,la,interfaz.,1,8,0.125
la,interfaz.,</s>,1,1,1.0
interfaz.,</s>,<s>,1,1,1.0
Entonces,si,profesora?,1,2,0.5
si,profesora?,</s>,1,1,1.0
<s>,Ah,vale,1,21,0.047619047619047616
Ah,vale,profesora,1,1,1.0
vale,profesora,jaja,1,2,0.5
"Si,",pero,el,1,4,0.25
pero,el,problema,1,1,1.0
el,problema,es,1,1,1.0
problema,es,que,1,1,1.0
que,los,métodos,1,3,0.3333333333333333
los,métodos,originales,1,1,1.0
métodos,originales,tardan,1,1,1.0
originales,tardan,eso,1,1,1.0
tardan,eso,</s>,1,1,1.0
<s>,Ahhhh,ya,1,3,0.3333333333333333
Ahhhh,ya,</s>,1,1,1.0
dia,"profesora,",el,1,3,0.3333333333333333
de,mañana,nos,1,9,0.1111111111111111
mañana,nos,reunimos,1,1,1.0
nos,reunimos,a,1,1,1.0
reunimos,a,las,1,1,1.0
a,las,9?,1,28,0.03571428571428571
</s>,<s>,Arreglar,1,1592,0.000628140703517588
<s>,Arreglar,lo,1,1,1.0
Arreglar,lo,de,1,1,1.0
de,las,variables,1,5,0.2
las,variables,y,1,1,1.0
variables,y,"reducirlas,",1,1,1.0
y,"reducirlas,",mas,1,1,1.0
"reducirlas,",mas,"instructivo,",1,1,1.0
mas,"instructivo,",y,1,1,1.0
"instructivo,",y,ver,1,1,1.0
ver,que,onda,1,4,0.25
que,onda,con,1,1,1.0
onda,con,lo,1,1,1.0
con,lo,de,1,1,1.0
de,las,pruebas,1,5,0.2
las,pruebas,nuevas,1,2,0.5
pruebas,nuevas,</s>,1,1,1.0
nuevas,</s>,<s>,1,1,1.0
Buen,día,profesora,1,11,0.09090909090909091
día,profesora,</s>,1,1,1.0
</s>,<s>,"Disculpe,",1,1592,0.000628140703517588
<s>,"Disculpe,",se,1,1,1.0
"Disculpe,",se,puede,1,1,1.0
se,puede,invitar,1,3,0.3333333333333333
puede,invitar,gente,1,1,1.0
invitar,gente,al,1,1,1.0
gente,al,tt?,1,1,1.0
al,tt?,</s>,1,1,1.0
tt?,</s>,<s>,1,1,1.0
<s>,"Bueno,",es,1,5,0.2
"Bueno,",es,que,1,1,1.0
es,que,es,1,10,0.1
que,es,como,1,6,0.16666666666666666
es,como,el,1,2,0.5
como,el,termino,1,1,1.0
el,termino,de,1,1,1.0
termino,de,tesis,1,1,1.0
de,tesis,no?,1,1,1.0
tesis,no?,</s>,1,1,1.0
que,me,anda,1,6,0.16666666666666666
me,anda,preguntando,1,1,1.0
anda,preguntando,mi,1,1,1.0
preguntando,mi,mamá,1,1,1.0
dia,"profesora,",disculpe,1,3,0.3333333333333333
"profesora,",disculpe,</s>,1,1,1.0
disculpe,</s>,<s>,1,1,1.0
<s>,Pero,creo,1,27,0.037037037037037035
Pero,creo,que,1,1,1.0
creo,que,es,1,14,0.07142857142857142
que,es,porque,1,6,0.16666666666666666
es,porque,solo,1,3,0.3333333333333333
porque,solo,tiene,1,1,1.0
solo,tiene,15,1,1,1.0
tiene,15,filas,1,1,1.0
15,filas,</s>,1,1,1.0
<s>,Que,hago,1,44,0.022727272727272728
Que,hago,en,1,1,1.0
hago,en,ese,1,1,1.0
en,ese,caso,1,2,0.5
ese,caso,profesora?,1,1,1.0
caso,profesora?,</s>,1,1,1.0
</s>,<s>,E,1,1592,0.000628140703517588
<s>,E,igualmente,1,1,1.0
E,igualmente,me,1,1,1.0
igualmente,me,salio,1,1,1.0
me,salio,esto,1,1,1.0
salio,esto,para,1,1,1.0
esto,para,los,1,1,1.0
para,los,tres,1,1,1.0
los,tres,datasets,1,1,1.0
tres,datasets,de,1,1,1.0
datasets,de,fungicidas,1,1,1.0
de,fungicidas,con,1,3,0.3333333333333333
fungicidas,con,elastic,1,1,1.0
con,elastic,net,1,1,1.0
elastic,net,</s>,1,2,0.5
net,</s>,<s>,1,1,1.0
<s>,Pero,salio,1,27,0.037037037037037035
Pero,salio,otro,1,1,1.0
salio,otro,"problema,",1,1,1.0
otro,"problema,",los,1,1,1.0
"problema,",los,dataseys,1,1,1.0
los,dataseys,de,1,1,1.0
dataseys,de,fungicidas,1,1,1.0
de,fungicidas,no,1,3,0.3333333333333333
fungicidas,no,todos,1,1,1.0
no,todos,tienen,1,1,1.0
todos,tienen,las,1,2,0.5
tienen,las,mismas,1,1,1.0
las,mismas,filas,1,1,1.0
mismas,filas,</s>,1,1,1.0
<s>,Entonces,para,1,10,0.1
Entonces,para,hacer,1,1,1.0
para,hacer,el,1,2,0.5
hacer,el,modelo,1,1,1.0
el,modelo,que,1,1,1.0
modelo,que,ocupe,1,1,1.0
que,ocupe,más,1,1,1.0
ocupe,más,ee,1,1,1.0
más,ee,un,1,1,1.0
ee,un,datasey,1,1,1.0
un,datasey,se,1,1,1.0
datasey,se,muere,1,1,1.0
se,muere,</s>,1,1,1.0
muere,</s>,<s>,1,1,1.0
<s>,Nos,conectamos,1,7,0.14285714285714285
Nos,conectamos,por,1,1,1.0
conectamos,por,la,1,1,1.0
por,la,noche,1,3,0.3333333333333333
la,noche,profesora,1,2,0.5
noche,profesora,</s>,1,1,1.0
hora,tiene,chance?,1,2,0.5
tiene,chance?,</s>,1,1,1.0
chance?,</s>,<s>,1,1,1.0
si,profesora,es,1,2,0.5
profesora,es,rapido,1,1,1.0
es,rapido,</s>,1,1,1.0
<s>,"Si,",justo,1,56,0.017857142857142856
"Si,",justo,</s>,1,1,1.0
justo,</s>,<s>,1,1,1.0
Si,"profesora,",o,1,13,0.07692307692307693
"profesora,",o,sea,1,1,1.0
o,sea,al,1,3,0.3333333333333333
sea,al,momento,1,1,1.0
al,momento,de,1,1,1.0
momento,de,juntarlos,1,2,0.5
de,juntarlos,</s>,1,1,1.0
juntarlos,</s>,<s>,1,1,1.0
<s>,"Si,",menos,1,56,0.017857142857142856
"Si,",menos,en,1,1,1.0
menos,en,herbicidas,1,1,1.0
en,herbicidas,</s>,1,1,1.0
herbicidas,</s>,<s>,1,1,1.0
</s>,<s>,Definimos,1,1592,0.000628140703517588
<s>,Definimos,3,1,1,1.0
Definimos,3,datasets,1,1,1.0
3,datasets,por,1,1,1.0
datasets,por,cada,1,1,1.0
por,cada,modo,1,1,1.0
cada,modo,de,1,1,1.0
modo,de,acción,1,1,1.0
de,acción,</s>,1,1,1.0
acción,</s>,<s>,1,1,1.0
<s>,Y,para,1,33,0.030303030303030304
Y,para,"herbicidas,",1,1,1.0
para,"herbicidas,",definimos,1,1,1.0
"herbicidas,",definimos,los,1,1,1.0
definimos,los,3,1,1,1.0
los,3,que,1,9,0.1111111111111111
3,que,tienen,1,1,1.0
que,tienen,25,1,1,1.0
tienen,25,filas,1,1,1.0
25,filas,</s>,1,1,1.0
<s>,Nadamas,asi,1,2,0.5
Nadamas,asi,lo,1,1,1.0
asi,lo,concateno,1,2,0.5
lo,concateno,</s>,1,1,1.0
concateno,</s>,<s>,1,1,1.0
<s>,Si,tienen,1,104,0.009615384615384616
Si,tienen,los,1,1,1.0
tienen,los,mismos,1,1,1.0
los,mismos,descriptores,1,3,0.3333333333333333
mismos,descriptores,profesora?,1,1,1.0
descriptores,profesora?,</s>,1,1,1.0
Tengo,que,empezar,1,2,0.5
que,empezar,otra,1,1,1.0
empezar,otra,vez,1,1,1.0
<s>,Nomas,iba,1,3,0.3333333333333333
Nomas,iba,concatenando,1,1,1.0
iba,concatenando,descriptores,1,1,1.0
concatenando,descriptores,digamos,1,1,1.0
descriptores,digamos,</s>,1,1,1.0
digamos,</s>,<s>,1,1,1.0
A,las,9?,1,2,0.5
<s>,"Va,",le,1,14,0.07142857142857142
"Va,",le,paso,1,1,1.0
paso,el,meet,1,2,0.5
el,meet,en,1,1,1.0
meet,en,una,1,1,1.0
en,una,horita,1,4,0.25
una,horita,</s>,1,1,1.0
horita,</s>,<s>,1,1,1.0
Jijo,"mano,",estas,1,2,0.5
"mano,",estas,pero,1,1,1.0
estas,pero,enterado,1,1,1.0
pero,enterado,de,1,1,1.0
enterado,de,todo,1,1,1.0
de,todo,amigo,1,2,0.5
todo,amigo,</s>,1,1,1.0
<s>,A,"cabron,",1,23,0.043478260869565216
A,"cabron,",como,1,1,1.0
"cabron,",como,tan,1,1,1.0
como,tan,rapido,1,1,1.0
tan,rapido,</s>,1,1,1.0
</s>,<s>,Trae,1,1592,0.000628140703517588
<s>,Trae,turbo,1,1,1.0
Trae,turbo,tu,1,1,1.0
turbo,tu,lap,1,1,1.0
tu,lap,o,1,1,1.0
lap,o,que,1,1,1.0
o,que,tilin,1,2,0.5
que,tilin,</s>,1,1,1.0
</s>,<s>,Vientos,1,1592,0.000628140703517588
<s>,Vientos,tilin,1,1,1.0
Vientos,tilin,</s>,1,1,1.0
<s>,Ya,subiste,1,78,0.01282051282051282
Ya,subiste,cambios?,1,1,1.0
subiste,cambios?,</s>,1,1,1.0
Jijo,"mano,",que,1,2,0.5
"mano,",que,</s>,1,1,1.0
</s>,<s>,eficiente,1,1592,0.000628140703517588
<s>,eficiente,</s>,1,1,1.0
eficiente,</s>,<s>,1,1,1.0
ya,voy,con,1,3,0.3333333333333333
voy,con,el,1,1,1.0
con,el,segundo,1,9,0.1111111111111111
el,segundo,herbicida,1,1,1.0
segundo,herbicida,</s>,1,1,1.0
herbicida,</s>,<s>,1,1,1.0
<s>,"Ok,",lo,1,2,0.5
"Ok,",lo,agrego,1,1,1.0
lo,agrego,profesora,1,1,1.0
agrego,profesora,</s>,1,1,1.0
Ah,si,"jaja,",1,2,0.5
si,"jaja,",igual,1,1,1.0
"jaja,",igual,lo,1,2,0.5
igual,lo,corrijo,1,2,0.5
lo,corrijo,</s>,1,1,1.0
corrijo,</s>,<s>,1,1,1.0
</s>,<s>,Seguramente,1,1592,0.000628140703517588
<s>,Seguramente,si,1,1,1.0
Seguramente,si,</s>,1,1,1.0
En,cuanto,termine,1,3,0.3333333333333333
cuanto,termine,de,1,1,1.0
termine,de,realizar,1,1,1.0
de,realizar,las,1,1,1.0
realizar,las,pruebas,1,1,1.0
las,pruebas,de,1,2,0.5
pruebas,de,fungicidas,1,1,1.0
de,fungicidas,puede,1,3,0.3333333333333333
fungicidas,puede,subir,1,1,1.0
puede,subir,cambios,1,1,1.0
